label,gender,ideology_binary,ideology_multiclass,tweet
00778970ef0702316f52d047e10b0fa1,female,left,moderate_left,"🎉🍲¡Felices fiestas de la Virgen y San Roque de Nalda! ¡Fantástica tradición, vecinos y vecinas participando en el concurso de ranchos!!!. Gracias por mantener la ilusión. y disfrutar de"
00778970ef0702316f52d047e10b0fa1,female,left,moderate_left,"👏🏼 Un año más, presentamos en [HASHTAG] el patrimonio, paisaje, los sabores y sensaciones de . Y es que este 2023, somos los protagonistas internacionales del turismo ligado al 🍷. Profesionales del sector, visitantes ¡Os animo a que vengáis a !"
00778970ef0702316f52d047e10b0fa1,female,left,moderate_left,"🍇[HASHTAG] tiene el honor de ser la 1ª región de [HASHTAG] en albergar la Conferencia Mundial de Enoturismo. Nuestro patrimonio vitivinícola es único y espectacular así como nuestros productos nuestra cultura, nuestro legado y nuestro futuro.. ."
00778970ef0702316f52d047e10b0fa1,female,left,moderate_left,"¡Cuántas historias han visto las paredes del bar Iturza! Gracias al esfuerzo de Ruth y Roberto, estos muros vivirán muchas más. Una muy buena noticia para el Casco Antiguo de . 🍷¡Mucha suerte!"
00778970ef0702316f52d047e10b0fa1,female,left,moderate_left,🏆Un placer participar en la entrega de premios Meninas. ¡Enhorabuena a los premiados y gracias por vuestro compromiso con la defensa de los derechos de la mujer y vuestra dedicación para la eliminación de la violencia sobre la mujer!
00778970ef0702316f52d047e10b0fa1,female,left,moderate_left,"🫂 Un placer haber compartido una mañana tan emotiva y bonita contigo, Luis, visitando a los peques de la planta de pediatría del Hospital San Pedro. ¡Qué ilusión les ha hecho que el seleccionador nacional de fútbol masculino les lleve regalos! ⚽️"
00778970ef0702316f52d047e10b0fa1,female,left,moderate_left,[HASHTAG] lidera el ranking de las comunidades con mejor calidad de vida y también es una de las comunidades con mejor calidad de gobierno.. Esto es posible gracias a una [HASHTAG] sólida que no podemos entender sin el trabajo del .. ¡Gracias por vuestra labor! 👏🏻
00778970ef0702316f52d047e10b0fa1,female,left,moderate_left,"🔴⚪️🟢🟡 Los danzadores de Anguiano han vuelto a subirse a los zancos para homenajear a su patrona, Santa María Magdalena. ¡Qué alegría volverles a ver bajar las empedradas calles de Anguiano y bailar los Troqueaos!"
00778970ef0702316f52d047e10b0fa1,female,left,moderate_left,🥫El Centro Nacional de Tecnologías del Envase creará nuevos puestos de trabajo de calidad e impulsará la competitividad del sector mediante la I+D+i.. Hoy hemos conocido en [HASHTAG] la propuesta arquitectónica de este nuevo centro de referencia
00778970ef0702316f52d047e10b0fa1,female,left,moderate_left,"👏🏼🏅¡Enhorabuena, Javier Cámara por esta merecidísima Medalla de Oro al Mérito en las Bellas Artes! Qué gran reconocimiento a toda una carrera dedicada al séptimo arte español. . 📸 @user"
00778970ef0702316f52d047e10b0fa1,female,left,moderate_left,"👏🏼 Enhorabuena a todas y todos los alumnos premiados por vuestra excelencia académica. Tanto sacrificio, horas de estudio y compromiso lo veréis recompensado alcanzando todas las metas que os propongáis. ¡Os deseo todos los éxitos profesionales!"
00778970ef0702316f52d047e10b0fa1,female,left,moderate_left,🤝 Un placer reunirme con la Ministra @user del @user para seguir avanzando en los diferentes proyectos de nuestra región.
00778970ef0702316f52d047e10b0fa1,female,left,moderate_left,🎙Encantada de haber estado esta mañana charlando con @user . 👉🏼Escucha la entrevista en
00778970ef0702316f52d047e10b0fa1,female,left,moderate_left,"🍇Con emoción y alegría celebramos un año más el pisado de la uva y ofrecemos el primer mosto a la Virgen de Valvanera.. ❤️🤍💚💛¡Viva el Rioja, viva la tierra y las manos que lo hacen posible!"
00778970ef0702316f52d047e10b0fa1,female,left,moderate_left,🎙¡Qué bien lo hemos pasado con @user hablando de estos 40 años de Estatuto! Un placer participar en . 👉🏼
00778970ef0702316f52d047e10b0fa1,female,left,moderate_left,"🎬 Un placer participar en la 3ª edición del certamen ‘La Rioja de Cine’, que nos permite apoyar la cultura cinematográfica y atraer profesionales de la industria audiovisual, a la vez que mostramos la enorme diversidad de .. 🏆¡Enhorabuena a todos los participantes!"
00778970ef0702316f52d047e10b0fa1,female,left,moderate_left,🌳No se entiende el Parque Natural del Alto Iregua sin la ganadería extensiva.. Un Parque Natural que fue pedido por los propios municipios y que será provechoso para todos los habitantes del Alto Najerilla.
00778970ef0702316f52d047e10b0fa1,female,left,moderate_left,@user 👩🏻‍⚕️El compromiso con la salud pública es indiscutible y así lo ha remarcado el presidente @user al anunciar el refuerzo del Sistema Nacional de Salud creando el Centro Estatal de Salud Pública para mejorar la gestión de las emergencias sanitarias.
00778970ef0702316f52d047e10b0fa1,female,left,moderate_left,"🇪🇸 ¡Feliz ! [HASHTAG] es un país maravilloso, plural y diverso, con una cultura única y un patrimonio sin igual. Feliz día de la hispanidad"
00778970ef0702316f52d047e10b0fa1,female,left,moderate_left,Un placer charlar con @user desde el Espacio Peñas. ¡Felices fiestas! 🍇🍷. [HASHTAG]
00778970ef0702316f52d047e10b0fa1,female,left,moderate_left,"🤩Celebrando la noche de San Juan como se merece, con 🍦@user . ¡Delicia!"
00778970ef0702316f52d047e10b0fa1,female,left,moderate_left,"🫅🏼🫅🏻🤴🏿 El día más mágico e ilusionante del año. ¡Qué bonito es poder compartirlo con nuestros peques!. 📝 En mi carta a los Reyes Magos les pido para los riojanos y riojanas mucho trabajo, mucha salud, y poder compartirlo con nuestros seres queridos"
00778970ef0702316f52d047e10b0fa1,female,left,moderate_left,"[HASHTAG] es referente nacional en investigación. La nueva Ley de Ciencia, la visita de Andrew Fire, premio Nobel de Fisiología y Medicina y el congreso [HASHTAG] en el , es una muestra de la inversión en I+D+i que hacemos para mejorar la vida de los riojanos y riojanas"
00778970ef0702316f52d047e10b0fa1,female,left,moderate_left,"🧡Homenajeamos el [HASHTAG] en el @user , donde aprobamos la Ley Contra la Violencia de Género, a todas aquellas mujeres que han sufrido violencia por el hecho de ser mujeres. Juntas seguiremos luchando para avanzar hacia un modelo de sociedad mejor para todos y todas💜"
00778970ef0702316f52d047e10b0fa1,female,left,moderate_left,"👏🏼👏🏼 Enhorabuena, Chuchi Cámara por esta nueva etapa presidiendo el Consejo Económico y Social. Un órgano clave para trabajar en el progreso social y económico de los riojanos y riojanas y que ha estado suspendido 10 años. Un compromiso de legislatura acordado y cumplido."
00778970ef0702316f52d047e10b0fa1,female,left,moderate_left,"🗣 [HASHTAG] es sede del XXX Congreso de Juristas de la Salud @user que busca debatir, compartir experiencias y conocimiento para garantizar el derecho a la salud, el acceso oportuno, de calidad y asequible para toda la ciudadanía. ¡Gracias por elegir nuestra tierra!"
00778970ef0702316f52d047e10b0fa1,female,left,moderate_left,Convocamos 60 plazas para médicos de familia y pediatría. Retenemos y atraemos profesionales para reforzar la . Invertimos un 60% más en [HASHTAG] que en 2019 y llevamos adelante la mayor oferta de empleo público del [HASHTAG] en décadas.
00778970ef0702316f52d047e10b0fa1,female,left,moderate_left,🍇Trabajamos para impulsar la generación de conocimiento y su transferencia a la industria vitivinícola.. El capital humano científico riojano es excepcional y así lo atestigua el trabajo que se desarrolla en la bodega de La Grajera y el ICVV.
007d091d5f6b562acdba68ddc5d0fdb8,female,right,moderate_right,@user No me des alas que ya mismo me tienes en el canal discutiendo de ruedas y cadenas… 🫣
007d091d5f6b562acdba68ddc5d0fdb8,female,right,moderate_right,"3/ Más allá del debate académico, siempre se creyó que la reforma iba orientada a dar al TC capacidad de abrir vía penal o administrativa contra los líderes del procés, eventualmente. Así se hizo, creo recordar, con la expresidenta del Parlament Carme Forcadell en 2017."
007d091d5f6b562acdba68ddc5d0fdb8,female,right,moderate_right,"En el capítulo 4 de mi libro, El Berrinche Político, @user  analizo ampliamente a cómo ha cambiado la comunicación política en España en estos años. Fragmentación de audiencias, relatos, márquetin, sondeocracia… Y el impacto que las redes tienen nuestras las instituciones."
007d091d5f6b562acdba68ddc5d0fdb8,female,right,moderate_right,Lo repito:. El pacifismo hoy es apoyar la victoria de Ucrania.
007d091d5f6b562acdba68ddc5d0fdb8,female,right,moderate_right,"Se está construyendo un nuevo relato: ahora nos quieren colar que la guerra empezó con el saboteo del Nord Stream. Parece ironía, pero no lo es. Pronto, incluso se dirá que la guerra ha empezado con el envío de los Leopards. La cuestión es justificar siempre la agresión rusa."
007d091d5f6b562acdba68ddc5d0fdb8,female,right,moderate_right,@user No te imaginas la pasada que fue. Viva historia de España.
007d091d5f6b562acdba68ddc5d0fdb8,female,right,moderate_right,"@user Te lo dije el otro día: tienes un club de fans, profesor! Feliz año nuevo 😊"
007d091d5f6b562acdba68ddc5d0fdb8,female,right,moderate_right,"Lo que sí es cierto es que el [POLITICAL_PARTY] reformó el art. 92 de la LOTC (Ley Orgánica del Tribunal Constitucional) para que el TC pudiera actuar como un tribunal ejecutivo, y todo ello, en plena ebullición del 'procés independentista'. Por lo de ""legislar adhoc"" que se dice estos días."
007d091d5f6b562acdba68ddc5d0fdb8,female,right,moderate_right,16 de enero.. Hoy es mi Santo. Santa Estefanía 😇
007d091d5f6b562acdba68ddc5d0fdb8,female,right,moderate_right,"[POLITICIAN] construye un nuevo eje de poder con [POLITICAL_PARTY] y [POLITICAL_PARTY], por mucho que le pese a la derecha y al [POLITICAL_PARTY] más conservador."
007d091d5f6b562acdba68ddc5d0fdb8,female,right,moderate_right,".@user : “Esta es una guerra por Ucrania contra la agresión rusa. Nosotros somos un escudo; no hemos ido con armas nucleares, con misiles guiados, o drones iraníes o con tanques a invadir. No violamos a las mujeres rusas, a los niños rusos, no torturamos en aldeas rusas”."
007d091d5f6b562acdba68ddc5d0fdb8,female,right,moderate_right,“EL PAÍS ha podido ver fragmentos de los vídeos grabados por la Guardia Civil que prueban que la avalancha también se produjo en el lado español y faltó asistencia sanitaria para los migrantes en los momentos más críticos”. Podcast.
007d091d5f6b562acdba68ddc5d0fdb8,female,right,moderate_right,"Estaré en @user junto a @user a partir de las 22h para analizar la actualidad política de la jornada. Muchísimas cuestiones importantes hoy: la decisión del TC, declaración de [POLITICIAN] y [POLITICIAN], escenarios que se abren, Congreso, Senado y más. No os lo perdáis!"
007d091d5f6b562acdba68ddc5d0fdb8,female,right,moderate_right,@user La cultura de la cancelación… Pero no dejaremos que a ti te cancelen! Nuestro JorgeJa en la NAFO!
007d091d5f6b562acdba68ddc5d0fdb8,female,right,moderate_right,"Hoy es el día! 🇺🇦 💥 🇷🇺. A las 22 estaré en el canal de Twitch de Mundo Andriy (@user ) donde vamos a hablar de la parte más política de la guerra de Putin: democracia, sistemas políticos en Rusia y Ucrania, partidos, libertades…. No os lo perdáis!"
007d091d5f6b562acdba68ddc5d0fdb8,female,right,moderate_right,"@user Esos picos de pan los carga el demonio, alejan de la hipoteca, como todos ya sabemos."
007d091d5f6b562acdba68ddc5d0fdb8,female,right,moderate_right,"Mismo tipo de gente que colecciona libretas, y prefiere libros de papel a moderneces digitales por el olor que las páginas desprenden. Esa gente."
007d091d5f6b562acdba68ddc5d0fdb8,female,right,moderate_right,"Todas las madres son iguales.. Pero unas, más que otras 😂❤️"
007d091d5f6b562acdba68ddc5d0fdb8,female,right,moderate_right,"@user ""Pa que me invitáis, si ya sabéis cómo me pongo""."
007d091d5f6b562acdba68ddc5d0fdb8,female,right,moderate_right,"3/ Culpa a la Fed por no haber actuado antes, mientras reconoce que los bancos centrales están atemorizados desde la crisis de austeridad de 2011. Temen que se les vuelva a culpar de otra recesión. Es decir: hasta las instituciones monetarias son sensibles a la opinión ciudadana."
007d091d5f6b562acdba68ddc5d0fdb8,female,right,moderate_right,"A San Sebastián! Estaré en el Etorkizuna Eraikiz Congreso esta semana 28-29-30 noviembre. Analizaremos los retos de la transición verde, digital y demográfica. Un placer repetir en este foro, tras mi estreno en 2021 💃!. Y esta noche, a cenar a una sidrería 😇"
007d091d5f6b562acdba68ddc5d0fdb8,female,right,moderate_right,"Disfrutando muchísimo de este libro que me regaló un amigo.. No conocía demasiado de la literatura de viajes, pero ahora me parece fascinante: la oportunidad de ver mundos lejanos a través de los ojos de otros. ‘Viaje a Oxiana’ de Robert Byron."
007d091d5f6b562acdba68ddc5d0fdb8,female,right,moderate_right,@user En qué isla? (es para tramitar la solicitud debidamente… 😘)
007d091d5f6b562acdba68ddc5d0fdb8,female,right,moderate_right,"El feminismo no conecta hoy con una parte de la sociedad y sería miope atribuirlo solo al auge de la ultraderecha. Por ejemplo, hay mujeres que se sienten empoderadas, pese a haber nacido en entornos tradicionales. . Mi columna"
007d091d5f6b562acdba68ddc5d0fdb8,female,right,moderate_right,"@user Lo más llamativo es que esas personas no podrían soportar ni un segundo (normal, obvio) en esos regímenes que defienden sólo ""porque USA tal""."
007d091d5f6b562acdba68ddc5d0fdb8,female,right,moderate_right,“Entramos en terreno desconocido con una intromisión inédita del TC en la autonomía de las Cortes. La colisión alcanza a las estructuras más sensibles del Estado; y empezó hace 4 años con el bloqueo del [POLITICAL_PARTY]”. El pleno del sabotaje.. El editorial de EL PAÍS
007d091d5f6b562acdba68ddc5d0fdb8,female,right,moderate_right,@user Yo sólo vengo a estas charlas para saber si a Eduardo le funciona el micro. @user
007d091d5f6b562acdba68ddc5d0fdb8,female,right,moderate_right,"""La Comisión Europea y el Consejo Europeo se han comprometido a seguir apoyando a Ucrania tanto tiempo como sea necesario y con todos los medios disponibles. Y ese es uno de los mensajes de la cumbre en Ucrania"" que se celebrará en Kyiv. El compromiso de la UE es nítido."
007d091d5f6b562acdba68ddc5d0fdb8,female,right,moderate_right,"En el caso de las mujeres creo que es al revés. La experiencia da tablas y fortaleza para ser más osada, aunque de otra forma: Más determinada, más sólida. La sociedad también metaboliza mejor el descaro en una mujer adulta que en una joven. Triste, pero todavía tiende a ser así."
007d091d5f6b562acdba68ddc5d0fdb8,female,right,moderate_right,"Qué ilusión que la Asamblea de Extremadura haya incluido mi libro, El Berrinche Político, en su catálogo.. Qué sorpresa tan bonita @user"
007d091d5f6b562acdba68ddc5d0fdb8,female,right,moderate_right,"Gracias al @user por invitarme un año más a reflexionar sobre los principales retos de nuestro tejido local:. La digitalización, la transición verde, y el envejecimiento activo. Unas jornadas geniales con otra forma de comunicar más interactiva: el ciudadano que participa!"
007d091d5f6b562acdba68ddc5d0fdb8,female,right,moderate_right,"“Pese a las pruebas recabadas por las fuerzas ucranias, Irán niega que esté suministrando drones. Además, Teherán ha acordado en secreto enviar los primeros misiles tierra-tierra fabricados en Irán, según funcionarios de seguridad estadounidense citados por The Washington Post”."
007d091d5f6b562acdba68ddc5d0fdb8,female,right,moderate_right,@user Alex cuándo vas a las charlas? “Me han preguntado mucho” por ti. 🙈
007d091d5f6b562acdba68ddc5d0fdb8,female,right,moderate_right,"Me quedo con ella, otra vez. Me mata, pero vuelvo a nacer. El hijo de la Inés - Marea."
007d091d5f6b562acdba68ddc5d0fdb8,female,right,moderate_right,"Hubo que soportar en pandemia a quienes decían que China era más eficiente para combatir el Covid19, que las democracias, tan garantistas y lentas.. Se demuestra falso: el mundo libre ha derrotado al gigante autoritario en la gestión del virus.. Mis claves en @user ."
007d091d5f6b562acdba68ddc5d0fdb8,female,right,moderate_right,"En 1982, Joaquín Estefanía tenía 31 años.. A 2022, yo voy a cumplir 31 años.. ¿Cómo era España hace cuarenta años? Esta noche lo analizamos a las 21h en nuestra casa, que es @user .. No os lo perdáis, que va a estar genial 💃🏻💃🏻💃🏻!!"
007d091d5f6b562acdba68ddc5d0fdb8,female,right,moderate_right,Ya tienes el pasado por delante. Marea - Muchas lanzas
007d091d5f6b562acdba68ddc5d0fdb8,female,right,moderate_right,@user Está usted hablando con Martin Tuitero: jefe del Estado Mayor de la NAFO.
007d091d5f6b562acdba68ddc5d0fdb8,female,right,moderate_right,Hay varios elementos sobre le Ley del Sí es Sí a analizar detenidamente (porque algunos relatos que circulan sobre la reforma no se ajustan a del todo a los hechos). HILO.
008e9dc3ffc59ce14e71f02740d9936c,male,left,moderate_left,"Vuelve la Script!!! Más diversión, más explosiones, más Maria guerra!!"
008e9dc3ffc59ce14e71f02740d9936c,male,left,moderate_left,A carcajada limpia con el nuevo libro de @user y la cosa es que lo que cuenta no tiene ninguna gracia. Brillante!! 👏👏👏👏
008e9dc3ffc59ce14e71f02740d9936c,male,left,moderate_left,“Solo un fascista buscaría imponer la libertad de expresión a la humanidad” Qué necesaria es la sátira. Maravilloso texto vía Tom’s letter.
008e9dc3ffc59ce14e71f02740d9936c,male,left,moderate_left,"Siempre hay un partido malo en un Mundial. Si ha servido para ir por el lado menos duro, ni tan mal. Un día más de descanso. Calma. Seguimos. Confianza plena en Lucho."
008e9dc3ffc59ce14e71f02740d9936c,male,left,moderate_left,"El Madrid se alimenta de la grandeza de su gestas, no importa tanto la altura de la eliminatoria. Esta noche será tan recordada como alguna de las finales ganadas."
008e9dc3ffc59ce14e71f02740d9936c,male,left,moderate_left,"Despedida histórica y con honores para Lopetegui. Me alegro. Se lo merece. Es historia del club.. Por cierto, era el día del entrenador, no del Director Deportivo."
008e9dc3ffc59ce14e71f02740d9936c,male,left,moderate_left,"Cualquier diseño de camiseta ochentera es mejor que la actual. Cualquiera, de cualquier equipo. Ni un solo ejemplo lo contradice. NINGUNO"
008e9dc3ffc59ce14e71f02740d9936c,male,left,moderate_left,Son mis compañeras.. Tienen una calidad tremenda y lo han bordado. Como siempre. Orgullo. Enhorabuena y gracias @user
008e9dc3ffc59ce14e71f02740d9936c,male,left,moderate_left,"Respecto a las elecciones del Athletic, humildemente, y desde la distancia:. Me sorprende la obsesión por decir que lo mejor es una única candidatura para evitar rupturas. Qué chorrada. Lo ideal es distintas opciones,proyectos. Eso es salud de Club. Que decide el pueblo. Punto"
008e9dc3ffc59ce14e71f02740d9936c,male,left,moderate_left,"¿Qué os parecería el siguiente cambio de reglamento?. Cuando se llegue a la prórroga, antes de jugarla, se tiran los penaltis. El equipo que los pierda, tiene media hora para ganar la prórroga. Si acaba en empate pasa el ganador de los penaltis.. Idea de @user"
008e9dc3ffc59ce14e71f02740d9936c,male,left,moderate_left,Mañana la lista de Luis Enrique en @user desde las 12:20 !!. ¿Cuál os gustaría que fuera el jugador sorpresa entre los convocados?. Nombrecitos🤨🤨. Os leemos!⚽️⚽️⚽️⚽️⚽️⚽️
008e9dc3ffc59ce14e71f02740d9936c,male,left,moderate_left,"Luis Enrique tenía un plan. ¿Otra vez? Sí, otra vez."
008e9dc3ffc59ce14e71f02740d9936c,male,left,moderate_left,"@user Tony!! Enhorabuena!! Te he leído ahora! Perdona, tienes toda la razón. Me he expresado mal y he intentado corregir sobre la marcha. No son horas para mí. Un par de victorias más y a pelear. Abrazo grande."
008e9dc3ffc59ce14e71f02740d9936c,male,left,moderate_left,Qué bueno es el cabronazo de @user . Enhorabuena a @user y todo su gran equipo. A por otros cincuenta años.
008e9dc3ffc59ce14e71f02740d9936c,male,left,moderate_left,Vinieron a arbitrar 36 personas al Mundial:. 33 hombres y 3 mujeres. De los 33 han pitado ya 28 hombres. Las 3 mujeres SIN pitar. Así sigue el tema. Sin ponerse colorados.
008e9dc3ffc59ce14e71f02740d9936c,male,left,moderate_left,Muy graciositos mis compañeros de @user . Pues yo entre los que crean que Lewandowski NO remata ni una vez a puerta y le den a ME GUSTA a este tweet le regalo una camiseta del @user . ¡ Somos o no somos! 😊😊😊😊. Ya ajustaré cuentas…
008e9dc3ffc59ce14e71f02740d9936c,male,left,moderate_left,VILDA yo yo y yo. Cero autocrítica. Y ellas no son valientes. Presume de trato exquisito hacia ellas. No va a dimitir y está dispuesto a llegar al Mundial sin las firmantes del comunicado y sus apoyos.
008e9dc3ffc59ce14e71f02740d9936c,male,left,moderate_left,91553. Record Mundial. Muy emocionante poder disfrutarlo en @user . Esto es imparable.
008e9dc3ffc59ce14e71f02740d9936c,male,left,moderate_left,Xavi en @user “Esta Champions está siendo cruel con nosotros”. ¿Coincides? Lo hablamos en @user
008e9dc3ffc59ce14e71f02740d9936c,male,left,moderate_left,La GENIA @user Campeona de Europa de Halterofilia paralímpica en Georgia!!! Felicidades!!! Eres una leyenda!! 🥇🥇🥇🥇🥇🥇🥇🥇 Vaya carrerón.
008e9dc3ffc59ce14e71f02740d9936c,male,left,moderate_left,"¿ Zahara de los Atunes, Nerja, Benidorm, Calpe, Maspalomas, Roquetas…?"
008e9dc3ffc59ce14e71f02740d9936c,male,left,moderate_left,"FIFA trae al Mundial a 36 árbitros, tres son mujeres. Después de dos jornadas, solo quedan 10 sin pitar, 7 hombres y las 3 mujeres. Así está el tema… Deprimente.. Lo cuenta @user en @user"
008e9dc3ffc59ce14e71f02740d9936c,male,left,moderate_left,"Es verdad que Pedro es una de las personas que más respeto en el periodismo y más aprecio en lo personal, tan verdad como que este artículo hay que enmarcarlo. Gracias Pedro por la lucidez."
008e9dc3ffc59ce14e71f02740d9936c,male,left,moderate_left,"@user Tal cual. No le han dado importancia. Ya solo se llama “Corazón”. Artistaza Misiego, y casoplón por cierto."
008e9dc3ffc59ce14e71f02740d9936c,male,left,moderate_left,"Un tema, por curiosidad. ¿Qué entrenador te gustaría para el Athletic Club?. Es para un amigo…. 🦁🦁🦁"
008e9dc3ffc59ce14e71f02740d9936c,male,left,moderate_left,Aquí tenéis al creador y el trabajo completo. Es tan bueno el curro que parece ficción. Realmente pasó. La mejor banda sonora para la final.. Mañana el capítulo definitivo en @user 😊
008e9dc3ffc59ce14e71f02740d9936c,male,left,moderate_left,El mejor profesor de radio y vida que tuve y tendré. ZORIONAK @user
008e9dc3ffc59ce14e71f02740d9936c,male,left,moderate_left,"Solo hay una cosa más bonita que trabajar en @user , vivirlo y disfrutarlo como oyente. Vaya equipazo tiene mi radio, qué orgullo y qué buenos son. Genio absoluto @user y el resto de la banda tan bien afinada."
008e9dc3ffc59ce14e71f02740d9936c,male,left,moderate_left,"@user Inolvidable el guiño que me hace Esco, soplillizando su oreja izquierda. Vamoooooosss!!!"
008e9dc3ffc59ce14e71f02740d9936c,male,left,moderate_left,"A veces fallan las piernas, a veces la puntería, pero nunca el corazón del @user"
008e9dc3ffc59ce14e71f02740d9936c,male,left,moderate_left,"Si pedimos que ningún subcampeón se quite la medalla en una final de futbol, hagamos un esfuerzo por dar valor al bronce de hoy. En ningún otro deporte se destierra la tercera posición. No es la final de chocolate."
008e9dc3ffc59ce14e71f02740d9936c,male,left,moderate_left,"Un Barça de papel, defendiendo así no vas a ningún lado."
008e9dc3ffc59ce14e71f02740d9936c,male,left,moderate_left,@user Me gustaba más lo de invicto eh? Placer! Abrazo grande!!
008e9dc3ffc59ce14e71f02740d9936c,male,left,moderate_left,Expectación máxima ante el debut del equipo de deportes de @user en [HASHTAG] Qué les gusta chupar cámara…
008e9dc3ffc59ce14e71f02740d9936c,male,left,moderate_left,"La personalidad del Madrid en Europa se resume en el penalti de Benzema. Con 4-2, zarandeado por momentos, con la eliminatoria en el alambre, y fallando los dos últimos, va y lo tira a lo panenka. Es tremendo."
008e9dc3ffc59ce14e71f02740d9936c,male,left,moderate_left,Aquí va el mío:. Dime un 11 mejor! Uno! y te leemos en @user
008e9dc3ffc59ce14e71f02740d9936c,male,left,moderate_left,@user Deberías estar en condiciones óptimas para poder hacerlo…
008e9dc3ffc59ce14e71f02740d9936c,male,left,moderate_left,"Fue un 10 en la cancha, será un 10 en el banquillo y es un 10 como persona.. La mejor suerte del mundo @user . Te echaremos de menos ❤️"
008e9dc3ffc59ce14e71f02740d9936c,male,left,moderate_left,"Merecido castigo a una Argentina paupérrima. Poquísima creatividad, jugadores andando. Messi inadvertido. Contra las cuerdas."
008e9dc3ffc59ce14e71f02740d9936c,male,left,moderate_left,Tiene 37 años. Lo quiso jugar todo con su club antes del Mundial. Sin miedo. Ejemplo en el campo.. Se ha comido dos prórrogas a un nivel brutal. Imposible no alegrarse por él.
008e9dc3ffc59ce14e71f02740d9936c,male,left,moderate_left,"En este día de derbi vasco en @user Un proyecto solidario en la lucha contra el cáncer infantil. Con Iñaki Williams, Iñigo Martínez y Raúl García. Lo tenéis todo en Todo por los txikis de oncología del Hospital de Cruces. @user . Merece le pena"
008e9dc3ffc59ce14e71f02740d9936c,male,left,moderate_left,"Zorionak al Valencia CF, merecido finalista. Ha sido mejor. Muy solido. El despelleje al Athletic no corresponde. Mal partido en el peor día y a seguir."
008e9dc3ffc59ce14e71f02740d9936c,male,left,moderate_left,"Continuamos para Bingo. Insiste la Superliga en que todo será por “meritocracia”. Es decir, si un club “fundador” o Top queda quinto en la Liga anterior, se queda fuera ¿no?. Claro, claro…Ay, señor…"
008e9dc3ffc59ce14e71f02740d9936c,male,left,moderate_left,Este chaval de 20 años se ha ganado el billete a Qatar. TREMENDO NICO
008e9dc3ffc59ce14e71f02740d9936c,male,left,moderate_left,Qué lujazo ha sido disfrutar en @user de un equipo BRUTAL en este Eurobasket de ORO. La voz N1 de @user . La bestia de radio @user . El Sabio @user . El Rey @user . El Mito Buscató. El sonidazo de Raúl Roldán. El Mister Top @user . ❤️🏀🥇GRACIAS
008e9dc3ffc59ce14e71f02740d9936c,male,left,moderate_left,"No ha dado tiempo a meter lo de Isabel y Mario, pero está todo lo demás."
00c3634755a771e0cb9a7163d4dfad7f,female,left,moderate_left,"📚Los jóvenes son el futuro, por eso, desde la Escuela de Segunda oportunidad se les ofrecen opciones para retomar los estudios y la formación. De esta manera, contribuimos a mejorar su empleabilidad para no dejar a nadie atrás.. [HASHTAG]"
00c3634755a771e0cb9a7163d4dfad7f,female,left,moderate_left,"🎒Desde del 12 de septiembre, hasta 3.800 vecinos podrán beneficiarse de los bonos de comercio para las compras de la . 👨‍👩‍👧‍👦Queremos apoyar a las familias y paliar las consecuencias del aumento de los precios en el inicio de curso. [HASHTAG]"
00c3634755a771e0cb9a7163d4dfad7f,female,left,moderate_left,"🗣️Hoy hemos defendido el [HASHTAG] que genera oportunidades y mejora el bienestar de la ciudadanía. Nuestra principal preocupación son los ciudadanos, por eso, desde 2015, hemos invertido 152 M€ en , situándonos en la administración más inversora de la provincia."
00c3634755a771e0cb9a7163d4dfad7f,female,left,moderate_left,"⚓️La V edición de [HASHTAG] ha sido de récord, con diez navíos y 95.000 visitantes en cinco días. Se trata de un evento consolidado con 273.000 participantes desde la primera edición y que sitúa a [HASHTAG] como referente nacional e internacional en eventos marineros.⛵️"
00c3634755a771e0cb9a7163d4dfad7f,female,left,moderate_left,@user En la playa del Serradal no se pueden montar las pasarelas hasta el 1 de julio por el Chorlitejo. El viernes 1 estuvieron montando pasarelas y mañana lunes seguirán. Hemos avisado a GVA para que mejoren las duchas. Lamento las molestias y agradezco su comentario. Buen domingo
00c3634755a771e0cb9a7163d4dfad7f,female,left,moderate_left,"Hoy estamos en [HASHTAG] para respaldar a la industria cerámica, un sector estratégico con arraigo en el territorio que emplea a 17.000 personas y supone el 2,7 % del PIB industrial español. La provincia y el país necesitan esta industria."
00c3634755a771e0cb9a7163d4dfad7f,female,left,moderate_left,"🔜 Entramos en la última fase de remodelación del Camí la Ratlla. 🛣 Con esta actuación mejoramos el entorno y la conexión con Benicàssim, además de reforzar la seguridad de usuarios y vehículos. 🇪🇺 Una obra cofinanciada al 50% con fondos FEDER."
00c3634755a771e0cb9a7163d4dfad7f,female,left,moderate_left,"Junto con @user  alcaldesa de @user  y alcaldesas de toda españa, he firmado el Manifiesto de María Pita.. Un compromiso para lograr la igualdad efectiva de género entre mujeres y hombres que vamos a impulsar desde las administraciones locales."
00c3634755a771e0cb9a7163d4dfad7f,female,left,moderate_left,Seguimos de cerca la evolución del incendio de Bejís. No hay palabras para describir la devastadora situación. Todo mi ánimo y apoyo a los vecinos y vecinas de @user . Admirable la valentía de todos los cuerpos que participan en la extinción de estos fuegos.
00c3634755a771e0cb9a7163d4dfad7f,female,left,moderate_left,"La @user afirma que el proyecto de la avenida Lidón contribuye a promover la movilidad urbana sostenible y supone una reducción de las emisiones de dióxido de carbono del 39,74%."
